timestamp,climber_state,observed_velocity,observed_height,queue_index

38783,0,0,0,7607

38788,0,0,0,7608

38793,0,0,0,7609

38798,0,0,0,7610

38803,0,0,0,7611

38808,0,0,0,7612

38813,0,0,0,7613

38818,0,0,0,7614

38823,0,0,0,7615

38828,0,0,0,7616

38833,0,0,0,7617

38838,0,0,0,7618

38843,0,0,0,7619

38848,0,0,0,7620

38853,0,0,0,7621

38858,0,0,0,7622

38863,0,0,0,7623

38868,0,0,0,7624

38873,0,0,0,7625

38878,0,0,0,7626

38883,0,0,0,7627

38888,0,0,0,7628

38893,0,0,0,7629

38898,0,0,0,7630

38903,0,0,0,7631

38908,0,0,0,7632

38913,0,0,0,7633

38918,0,0,0,7634

38923,0,0,0,7635

38928,0,0,0,7636

38933,0,0,0,7637

38938,0,0,0,7638

38943,0,0,0,7639

38948,0,0,0,7640

38953,0,0,0,7641

38958,0,0,0,7642

38963,0,0,0,7643

38968,0,0,0,7644

38973,0,0,0,7645

38978,0,0,0,7646

38983,0,0,0,7647

38988,0,0,0,7648

38993,0,0,0,7649

38998,0,0,0,7650

39003,0,0,0,7651

39008,0,0,0,7652

39013,0,0,0,7653

39018,0,0,0,7654

39023,0,0,0,7655

39028,0,0,0,7656

39033,0,0,0,7657

39038,0,0,0,7658

39043,0,0,0,7659

39048,0,0,0,7660

39053,0,0,0,7661

39058,0,0,0,7662

39063,0,0,0,7663

39068,0,0,0,7664

39073,0,0,0,7665

39078,0,0,0,7666

39083,0,0,0,7667

39088,0,0,0,7668

39093,0,0,0,7669

39098,0,0,0,7670

39103,0,0,0,7671

39108,0,0,0,7672

39113,0,0,0,7673

39118,0,0,0,7674

39123,0,0,0,7675

39128,0,0,0,7676

39133,0,0,0,7677

39138,0,0,0,7678

39143,0,0,0,7679

39148,0,0,0,7680

39153,0,0,0,7681

39158,0,0,0,7682

39163,0,0,0,7683

39168,0,0,0,7684

39173,0,0,0,7685

39178,0,0,0,7686

39183,0,0,0,7687

39188,0,0,0,7688

39193,0,0,0,7689

39198,0,0,0,7690

39203,0,0,0,7691

39208,0,0,0,7692

39213,0,0,0,7693

39218,0,0,0,7694

39223,0,0,0,7695

39228,0,0,0,7696

39233,0,0,0,7697

39238,0,0,0,7698

39243,0,0,0,7699

39248,0,0,0,7700

39253,0,0,0,7701

39258,0,0,0,7702

39263,0,0,0,7703

39268,0,0,0,7704

39273,0,0,0,7705

39278,0,0,0,7706

39283,0,0,0,7707

39288,0,0,0,7708

39293,0,0,0,7709

39298,0,0,0,7710

39303,0,0,0,7711

39308,0,0,0,7712

39313,0,0,0,7713

39318,0,0,0,7714

39323,0,0,0,7715

39328,0,0,0,7716

39333,0,0,0,7717

39338,0,0,0,7718

39343,0,0,0,7719

39348,0,0,0,7720

39353,0,0,0,7721

39358,0,0,0,7722

39363,0,0,0,7723

39368,0,0,0,7724

39373,0,0,0,7725

39378,0,0,0,7726

39383,0,0,0,7727

39388,0,0,0,7728

39393,0,0,0,7729

39398,0,0,0,7730

39403,0,0,0,7731

39408,0,0,0,7732

39413,0,0,0,7733

39418,0,0,0,7734

39423,0,0,0,7735

39428,0,0,0,7736

39433,0,0,0,7737

39438,0,0,0,7738

39443,0,0,0,7739

39448,0,0,0,7740

39453,0,0,0,7741

39458,0,0,0,7742

39463,0,0,0,7743

39468,0,0,0,7744

39473,0,0,0,7745

39478,0,0,0,7746

39483,0,0,0,7747

39488,0,0,0,7748

39493,0,0,0,7749

39498,0,0,0,7750

39503,0,0,0,7751

39508,0,0,0,7752

39513,0,0,0,7753

39518,0,0,0,7754

39523,0,0,0,7755

39528,0,0,0,7756

39533,0,0,0,7757

39538,0,0,0,7758

39543,0,0,0,7759

39548,0,0,0,7760

39553,0,0,0,7761

39558,0,0,0,7762

39563,0,0,0,7763

39568,0,0,0,7764

39573,0,0,0,7765

39578,0,0,0,7766

39583,0,0,0,7767

39588,0,0,0,7768

39593,0,0,0,7769

39598,0,0,0,7770

39603,0,0,0,7771

39608,0,0,0,7772

39613,0,0,0,7773

39618,0,0,0,7774

39623,0,0,0,7775

39628,0,0,0,7776

39633,0,0,0,7777

39638,0,0,0,7778

39643,0,0,0,7779

39648,0,0,0,7780

39653,0,0,0,7781

39658,0,0,0,7782

39663,0,0,0,7783

39668,0,0,0,7784

39673,0,0,0,7785

39678,0,0,0,7786

39683,0,0,0,7787

39688,0,0,0,7788

39693,0,0,0,7789

39698,0,0,0,7790

39703,0,0,0,7791

39708,0,0,0,7792

39713,0,0,0,7793

39718,0,0,0,7794

39723,0,0,0,7795

39728,0,0,0,7796

39733,0,0,0,7797

39738,0,0,0,7798

39743,0,0,0,7799

39748,0,0,0,7800

39753,0,0,0,7801

39758,0,0,0,7802

39763,0,0,0,7803

39768,0,0,0,7804

39773,0,0,0,7805

39778,0,0,0,7806

39783,0,0,0,7807

39788,0,0,0,7808

39793,0,0,0,7809

39798,0,0,0,7810

39803,0,0,0,7811

39808,0,0,0,7812

39813,0,0,0,7813

39818,0,0,0,7814

39823,0,0,0,7815

39828,0,0,0,7816

39833,0,0,0,7817

39838,0,0,0,7818

39843,0,0,0,7819

39848,0,0,0,7820

39853,0,0,0,7821

39858,0,0,0,7822

39863,0,0,0,7823

39868,0,0,0,7824

39873,0,0,0,7825

39878,0,0,0,7826

39883,0,0,0,7827

39888,0,0,0,7828

39893,0,0,0,7829

39898,0,0,0,7830

39903,0,0,0,7831

39908,0,0,0,7832

39913,0,0,0,7833

39918,0,0,0,7834

39923,0,0,0,7835

39928,0,0,0,7836

39933,0,0,0,7837

39938,0,0,0,7838

39943,0,0,0,7839

39948,0,0,0,7840

39953,0,0,0,7841

39958,0,0,0,7842

39963,0,0,0,7843

39968,0,0,0,7844

39973,0,0,0,7845

39978,0,0,0,7846

39983,0,0,0,7847

39988,0,0,0,7848

39993,0,0,0,7849

39998,0,0,0,7850

40003,0,0,0,7851

40008,0,0,0,7852

40013,0,0,0,7853

40018,0,0,0,7854

40023,0,0,0,7855

40028,0,0,0,7856

40033,0,0,0,7857

40038,0,0,0,7858

40043,0,0,0,7859

40048,0,0,0,7860

40053,0,0,0,7861

40058,0,0,0,7862

40063,0,0,0,7863

40068,0,0,0,7864

40073,0,0,0,7865

40078,0,0,0,7866

40083,0,0,0,7867

40088,0,0,0,7868

40093,0,0,0,7869

40098,0,0,0,7870

40103,0,0,0,7871

40108,0,0,0,7872

40113,0,0,0,7873

40118,0,0,0,7874

40123,0,0,0,7875

40128,0,0,0,7876

40133,0,0,0,7877

40138,0,0,0,7878

40143,0,0,0,7879

40148,0,0,0,7880

40153,0,0,0,7881

40158,0,0,0,7882

40163,0,0,0,7883

40168,0,0,0,7884

40173,0,0,0,7885

40178,0,0,0,7886

40183,0,0,0,7887

40188,0,0,0,7888

40193,0,0,0,7889

40198,0,0,0,7890

40203,0,0,0,7891

40208,0,0,0,7892

40213,0,0,0,7893

40218,0,0,0,7894

40223,0,0,0,7895

40228,0,0,0,7896

40233,0,0,0,7897

40238,0,0,0,7898

40243,0,0,0,7899

40248,0,0,0,7900

40253,0,0,0,7901

40258,0,0,0,7902

40263,0,0,0,7903

40268,0,0,0,7904

40273,0,0,0,7905

40278,0,0,0,7906

40283,0,0,0,7907

40288,0,0,0,7908

40293,0,0,0,7909

40298,0,0,0,7910

40303,0,0,0,7911

40308,0,0,0,7912

40313,0,0,0,7913

40318,0,0,0,7914

40323,0,0,0,7915

40328,0,0,0,7916

40333,0,0,0,7917

40338,0,0,0,7918

40343,0,0,0,7919

40348,0,0,0,7920

40353,0,0,0,7921

40358,0,0,0,7922

40363,0,0,0,7923

40368,0,0,0,7924

40373,0,0,0,7925

40378,0,0,0,7926

40383,0,0,0,7927

40388,0,0,0,7928

40393,0,0,0,7929

40398,0,0,0,7930

40403,0,0,0,7931

40408,0,0,0,7932

40413,0,0,0,7933

40418,0,0,0,7934

40423,0,0,0,7935

40428,0,0,0,7936

40433,0,0,0,7937

40438,0,0,0,7938

40443,0,0,0,7939

40448,0,0,0,7940

40453,0,0,0,7941

40458,0,0,0,7942

40463,0,0,0,7943

40468,0,0,0,7944

40473,0,0,0,7945

40478,0,0,0,7946

40483,0,0,0,7947

40488,0,0,0,7948

40493,0,0,0,7949

40498,0,0,0,7950

40503,0,0,0,7951

40508,0,0,0,7952

40513,0,0,0,7953

40518,0,0,0,7954

40523,0,0,0,7955

40528,0,0,0,7956

40533,0,0,0,7957

40538,0,0,0,7958

40543,0,0,0,7959

40548,0,0,0,7960

40553,0,0,0,7961

40558,0,0,0,7962

40563,0,0,0,7963

40568,0,0,0,7964

40573,0,0,0,7965

40578,0,0,0,7966

40583,0,0,0,7967

40588,0,0,0,7968

40593,0,0,0,7969

40598,0,0,0,7970

40603,0,0,0,7971

40608,0,0,0,7972

40613,0,0,0,7973

40618,0,0,0,7974

40623,0,0,0,7975

40628,0,0,0,7976

40633,0,0,0,7977

40638,0,0,0,7978

40643,0,0,0,7979

40648,0,0,0,7980

40653,0,0,0,7981

40658,0,0,0,7982

40663,0,0,0,7983

40668,0,0,0,7984

40673,0,0,0,7985

40678,0,0,0,7986

40683,0,0,0,7987

40688,0,0,0,7988

40693,0,0,0,7989

40698,0,0,0,7990

40703,0,0,0,7991

40708,0,0,0,7992

40713,0,0,0,7993

40718,0,0,0,7994

40723,0,0,0,7995

40728,0,0,0,7996

40733,0,0,0,7997

40738,0,0,0,7998

40743,0,0,0,7999

40748,0,0,0,8000

40753,0,0,0,8001

40758,0,0,0,8002

40763,0,0,0,8003

40768,0,0,0,8004

40773,0,0,0,8005

40778,0,0,0,8006

40783,0,0,0,8007

40788,0,0,0,8008

40793,0,0,0,8009

40798,0,0,0,8010

40803,0,0,0,8011

40808,0,0,0,8012

40813,0,0,0,8013

40818,0,0,0,8014

40823,0,0,0,8015

40828,0,0,0,8016

40833,0,0,0,8017

40838,0,0,0,8018

40843,0,0,0,8019

40848,0,0,0,8020

40853,0,0,0,8021

40858,0,0,0,8022

40863,0,0,0,8023

40868,0,0,0,8024

40873,0,0,0,8025

40878,0,0,0,8026

40883,0,0,0,8027

40888,0,0,0,8028

40893,0,0,0,8029

40898,0,0,0,8030

40903,0,0,0,8031

40908,0,0,0,8032

40913,0,0,0,8033

40918,0,0,0,8034

40923,0,0,0,8035

40928,0,0,0,8036

40933,0,0,0,8037

40938,0,0,0,8038

40943,0,0,0,8039

40948,0,0,0,8040

40953,0,0,0,8041

40958,0,0,0,8042

40963,0,0,0,8043

40968,0,0,0,8044

40973,0,0,0,8045

40978,0,0,0,8046

40983,0,0,0,8047

40988,0,0,0,8048

40993,0,0,0,8049

40998,0,0,0,8050

41003,0,0,0,8051

41008,0,0,0,8052

41013,0,0,0,8053

41018,0,0,0,8054

41023,0,0,0,8055

41028,0,0,0,8056

41033,0,0,0,8057

41038,0,0,0,8058

41043,0,0,0,8059

41048,0,0,0,8060

41053,0,0,0,8061

41058,0,0,0,8062

41063,0,0,0,8063

41068,0,0,0,8064

41073,0,0,0,8065

41078,0,0,0,8066

41083,0,0,0,8067

41088,0,0,0,8068

41093,0,0,0,8069

41098,0,0,0,8070

41103,0,0,0,8071

41108,0,0,0,8072

41113,0,0,0,8073

41118,0,0,0,8074

41123,0,0,0,8075

41128,0,0,0,8076

41133,0,0,0,8077

41138,0,0,0,8078

41143,0,0,0,8079

41148,0,0,0,8080

41153,0,0,0,8081

41158,0,0,0,8082

41163,0,0,0,8083

41168,0,0,0,8084

41173,0,0,0,8085

41178,0,0,0,8086

41183,0,0,0,8087

41188,0,0,0,8088

41193,0,0,0,8089

41198,0,0,0,8090

41203,0,0,0,8091

41208,0,0,0,8092

41213,0,0,0,8093

41218,0,0,0,8094

41223,0,0,0,8095

41228,0,0,0,8096

41233,0,0,0,8097

41238,0,0,0,8098

41243,0,0,0,8099

41248,0,0,0,8100

41253,0,0,0,8101

41258,0,0,0,8102

41263,0,0,0,8103

41268,0,0,0,8104

41273,0,0,0,8105

41278,0,0,0,8106

41283,0,0,0,8107

41288,0,0,0,8108

41293,0,0,0,8109

41298,0,0,0,8110

41303,0,0,0,8111

41308,0,0,0,8112

41313,0,0,0,8113

41318,0,0,0,8114

41323,0,0,0,8115

41328,0,0,0,8116

41333,0,0,0,8117

41338,0,0,0,8118

41343,0,0,0,8119

41348,0,0,0,8120

41353,0,0,0,8121

41358,0,0,0,8122

41363,0,0,0,8123

41368,0,0,0,8124

41373,0,0,0,8125

41378,0,0,0,8126

41383,0,0,0,8127

41388,0,0,0,8128

41393,0,0,0,8129

41398,0,0,0,8130

41403,0,0,0,8131

41408,0,0,0,8132

41413,0,0,0,8133

41418,0,0,0,8134

41423,0,0,0,8135

41428,0,0,0,8136

41433,0,0,0,8137

41438,0,0,0,8138

41443,0,0,0,8139

41448,0,0,0,8140

41453,0,0,0,8141

41458,0,0,0,8142

41463,0,0,0,8143

41468,0,0,0,8144

41473,0,0,0,8145

41478,0,0,0,8146

41483,0,0,0,8147

41488,0,0,0,8148

41493,0,0,0,8149

41498,0,0,0,8150

41503,0,0,0,8151

41508,0,0,0,8152

41513,0,0,0,8153

41518,0,0,0,8154

41523,0,0,0,8155

41528,0,0,0,8156

41533,0,0,0,8157

41538,0,0,0,8158

41543,0,0,0,8159

41548,0,0,0,8160

41553,0,0,0,8161

41558,0,0,0,8162

41563,0,0,0,8163

41568,0,0,0,8164

41573,0,0,0,8165

41578,0,0,0,8166

41583,0,0,0,8167

41588,0,0,0,8168

41593,0,0,0,8169

41598,0,0,0,8170

41603,0,0,0,8171

41608,0,0,0,8172

41613,0,0,0,8173

41618,0,0,0,8174

41623,0,0,0,8175

41628,0,0,0,8176

41633,0,0,0,8177

41638,0,0,0,8178

41643,0,0,0,8179

41648,0,0,0,8180

41653,0,0,0,8181

41658,0,0,0,8182

41663,0,0,0,8183

41668,0,0,0,8184

41673,0,0,0,8185

41678,0,0,0,8186

41683,0,0,0,8187

41688,0,0,0,8188

41693,0,0,0,8189

41698,0,0,0,8190

41703,0,0,0,8191

41708,0,0,0,8192

41713,0,0,0,8193

41718,0,0,0,8194

41723,0,0,0,8195

41728,0,0,0,8196

41733,0,0,0,8197

41738,0,0,0,8198

41743,0,0,0,8199

41748,0,0,0,8200

41753,0,0,0,8201

41758,0,0,0,8202

41763,0,0,0,8203

41768,0,0,0,8204

41773,0,0,0,8205

41778,0,0,0,8206

41783,0,0,0,8207

41788,0,0,0,8208

41793,0,0,0,8209

41798,0,0,0,8210

41803,0,0,0,8211

41808,0,0,0,8212

41813,0,0,0,8213

41818,0,0,0,8214

41823,0,0,0,8215

41828,0,0,0,8216

41833,0,0,0,8217

41838,0,0,0,8218

41843,0,0,0,8219

41848,0,0,0,8220

41853,0,0,0,8221

41858,0,0,0,8222

41863,0,0,0,8223

41868,0,0,0,8224

41873,0,0,0,8225

41878,0,0,0,8226

41883,0,0,0,8227

41888,0,0,0,8228

41893,0,0,0,8229

41898,0,0,0,8230

41903,0,0,0,8231

41908,0,0,0,8232

41913,0,0,0,8233

41918,0,0,0,8234

41923,0,0,0,8235

41928,0,0,0,8236

41933,0,0,0,8237

41938,0,0,0,8238

41943,0,0,0,8239

41948,0,0,0,8240

41953,0,0,0,8241

41958,0,0,0,8242

41963,0,0,0,8243

41968,0,0,0,8244

41973,0,0,0,8245

41978,0,0,0,8246

41983,0,0,0,8247

41988,0,0,0,8248

41993,0,0,0,8249

41998,0,0,0,8250

42003,0,0,0,8251

42008,0,0,0,8252

42013,0,0,0,8253

42018,0,0,0,8254

42023,0,0,0,8255

42028,0,0,0,8256

42033,0,0,0,8257

42038,0,0,0,8258

42043,0,0,0,8259

42048,0,0,0,8260

42053,0,0,0,8261

42058,0,0,0,8262

42063,0,0,0,8263

42068,0,0,0,8264

42073,0,0,0,8265

42078,0,0,0,8266

42083,0,0,0,8267

42088,0,0,0,8268

42093,0,0,0,8269

42098,0,0,0,8270

42103,0,0,0,8271

42108,0,0,0,8272

42113,0,0,0,8273

42118,0,0,0,8274

42123,0,0,0,8275

42128,0,0,0,8276

42133,0,0,0,8277

42138,0,0,0,8278

42143,0,0,0,8279

42148,0,0,0,8280

42153,0,0,0,8281

42158,0,0,0,8282

42163,0,0,0,8283

42168,0,0,0,8284

42173,0,0,0,8285

42178,0,0,0,8286

42183,0,0,0,8287

42188,0,0,0,8288

42193,0,0,0,8289

42198,0,0,0,8290

42203,0,0,0,8291

42208,0,0,0,8292

42213,0,0,0,8293

42218,0,0,0,8294

42223,0,0,0,8295

42228,0,0,0,8296

42233,0,0,0,8297

42238,0,0,0,8298

42243,0,0,0,8299

42248,0,0,0,8300

42253,0,0,0,8301

42258,0,0,0,8302

42263,0,0,0,8303

42268,0,0,0,8304

42273,0,0,0,8305

42278,0,0,0,8306

42283,0,0,0,8307

42288,0,0,0,8308

42293,0,0,0,8309

42298,0,0,0,8310

42303,0,0,0,8311

42308,0,0,0,8312

42313,0,0,0,8313

42318,0,0,0,8314

42323,0,0,0,8315

42328,0,0,0,8316

42333,0,0,0,8317

42338,0,0,0,8318

42343,0,0,0,8319

42348,0,0,0,8320

42353,0,0,0,8321

42358,0,0,0,8322

42363,0,0,0,8323

42368,0,0,0,8324

42373,0,0,0,8325

42378,0,0,0,8326

42383,0,0,0,8327

42388,0,0,0,8328

42393,0,0,0,8329

42398,0,0,0,8330

42403,0,0,0,8331

42408,0,0,0,8332

42413,0,0,0,8333

42418,0,0,0,8334

42423,0,0,0,8335

42428,0,0,0,8336

42433,0,0,0,8337

42438,0,0,0,8338

42443,0,0,0,8339

42448,0,0,0,8340

42453,0,0,0,8341

42458,0,0,0,8342

42463,0,0,0,8343

42468,0,0,0,8344

42473,0,0,0,8345

42478,0,0,0,8346

42483,0,0,0,8347

42488,0,0,0,8348

42493,0,0,0,8349

42498,0,0,0,8350

42503,0,0,0,8351

42508,0,0,0,8352

42513,0,0,0,8353

42518,0,0,0,8354

42523,0,0,0,8355

42528,0,0,0,8356

42533,0,0,0,8357

42538,0,0,0,8358

42543,0,0,0,8359

42548,0,0,0,8360

42553,0,0,0,8361

42558,0,0,0,8362

42563,0,0,0,8363

42568,0,0,0,8364

42573,0,0,0,8365

42578,0,0,0,8366

42583,0,0,0,8367

42588,0,0,0,8368

42593,0,0,0,8369

42598,0,0,0,8370

42603,0,0,0,8371

42608,0,0,0,8372

42613,0,0,0,8373

42618,0,0,0,8374

42623,0,0,0,8375

42628,0,0,0,8376

42633,0,0,0,8377

42638,0,0,0,8378

42643,0,0,0,8379

42648,0,0,0,8380

42653,0,0,0,8381

42658,0,0,0,8382

42663,0,0,0,8383

42668,0,0,0,8384

42673,0,0,0,8385

42678,0,0,0,8386

42683,0,0,0,8387

42688,0,0,0,8388

42693,0,0,0,8389

42698,0,0,0,8390

42703,0,0,0,8391

42708,0,0,0,8392

42713,0,0,0,8393

42718,0,0,0,8394

42723,0,0,0,8395

42728,0,0,0,8396

42733,0,0,0,8397

42738,0,0,0,8398

42743,0,0,0,8399

42748,0,0,0,8400

42753,0,0,0,8401

42758,0,0,0,8402

42763,0,0,0,8403

42768,0,0,0,8404

42773,0,0,0,8405

42778,0,0,0,8406

42783,0,0,0,8407

42788,0,0,0,8408

42793,0,0,0,8409

42798,0,0,0,8410

42803,0,0,0,8411

42808,0,0,0,8412

42813,0,0,0,8413

42818,0,0,0,8414

42823,0,0,0,8415

42828,0,0,0,8416

42833,0,0,0,8417

42838,0,0,0,8418

42843,0,0,0,8419

42848,0,0,0,8420

42853,0,0,0,8421

42858,0,0,0,8422

42863,0,0,0,8423

42868,0,0,0,8424

42873,0,0,0,8425

42878,0,0,0,8426

42883,0,0,0,8427

42888,0,0,0,8428

42893,0,0,0,8429

42898,0,0,0,8430

42903,0,0,0,8431

42908,0,0,0,8432

42913,0,0,0,8433

42918,0,0,0,8434

42923,0,0,0,8435

42928,0,0,0,8436

42933,0,0,0,8437

42938,0,0,0,8438

42943,0,0,0,8439

42948,0,0,0,8440

42953,0,0,0,8441

42958,0,0,0,8442

42963,0,0,0,8443

42968,0,0,0,8444

42973,0,0,0,8445

42978,0,0,0,8446

42983,0,0,0,8447

42988,0,0,0,8448

42993,0,0,0,8449

42998,0,0,0,8450

43003,0,0,0,8451

43008,0,0,0,8452

43013,0,0,0,8453

43018,0,0,0,8454

43023,0,0,0,8455

43028,0,0,0,8456

43033,0,0,0,8457

43038,0,0,0,8458

43043,0,0,0,8459

43048,0,0,0,8460

43053,0,0,0,8461

43058,0,0,0,8462

43063,0,0,0,8463

43068,0,0,0,8464

43073,0,0,0,8465

43078,0,0,0,8466

43083,0,0,0,8467

43088,0,0,0,8468

43093,0,0,0,8469

43098,0,0,0,8470

43103,0,0,0,8471

43108,0,0,0,8472

43113,0,0,0,8473

43118,0,0,0,8474

43123,0,0,0,8475

43128,0,0,0,8476

43133,0,0,0,8477

43138,0,0,0,8478

43143,0,0,0,8479

43148,0,0,0,8480

43153,0,0,0,8481

43158,0,0,0,8482

43163,0,0,0,8483

43168,0,0,0,8484

43173,0,0,0,8485

43178,0,0,0,8486

43183,0,0,0,8487

43188,0,0,0,8488

43193,0,0,0,8489

43198,0,0,0,8490

43203,0,0,0,8491

43208,0,0,0,8492

43213,0,0,0,8493

43218,0,0,0,8494

43223,0,0,0,8495

43228,0,0,0,8496

43233,0,0,0,8497

43238,0,0,0,8498

43243,0,0,0,8499

43248,0,0,0,8500

43253,0,0,0,8501

43258,0,0,0,8502

43263,0,0,0,8503

43268,0,0,0,8504

43273,0,0,0,8505

43278,0,0,0,8506

43283,0,0,0,8507

43288,0,0,0,8508

43293,0,0,0,8509

43298,0,0,0,8510

43303,0,0,0,8511

43308,0,0,0,8512

43313,0,0,0,8513

43318,0,0,0,8514

43323,0,0,0,8515

43328,0,0,0,8516

43333,0,0,0,8517

43338,0,0,0,8518

43343,0,0,0,8519

43348,0,0,0,8520

43353,0,0,0,8521

43358,0,0,0,8522

43363,0,0,0,8523

43368,0,0,0,8524

43373,0,0,0,8525

43378,0,0,0,8526

43383,0,0,0,8527

43388,0,0,0,8528

43393,0,0,0,8529

43398,0,0,0,8530

43403,0,0,0,8531

43408,0,0,0,8532

43413,0,0,0,8533

43418,0,0,0,8534

43423,0,0,0,8535

43428,0,0,0,8536

43433,0,0,0,8537

43438,0,0,0,8538

43443,0,0,0,8539

43448,0,0,0,8540

43453,0,0,0,8541

43458,0,0,0,8542

43463,0,0,0,8543

43468,0,0,0,8544

43473,0,0,0,8545

43478,0,0,0,8546

43483,0,0,0,8547

43488,0,0,0,8548

43493,0,0,0,8549

43498,0,0,0,8550

43503,0,0,0,8551

43508,0,0,0,8552

43513,0,0,0,8553

43518,0,0,0,8554

43523,0,0,0,8555

43528,0,0,0,8556

43533,0,0,0,8557

43538,0,0,0,8558

43543,0,0,0,8559

43548,0,0,0,8560

43553,0,0,0,8561

43558,0,0,0,8562

43563,0,0,0,8563

43568,0,0,0,8564

43573,0,0,0,8565

43578,0,0,0,8566

43583,0,0,0,8567

43588,0,0,0,8568

43593,0,0,0,8569

43598,0,0,0,8570

43603,0,0,0,8571

43608,0,0,0,8572

43613,0,0,0,8573

43618,0,0,0,8574

43623,0,0,0,8575

43628,0,0,0,8576

43633,0,0,0,8577

43638,0,0,0,8578

43643,0,0,0,8579

43648,0,0,0,8580

43653,0,0,0,8581

43658,0,0,0,8582

43663,0,0,0,8583

43668,0,0,0,8584

43673,0,0,0,8585

43678,0,0,0,8586

43683,0,0,0,8587

43688,0,0,0,8588

43693,0,0,0,8589

43698,0,0,0,8590

43703,0,0,0,8591

43708,0,0,0,8592

43713,0,0,0,8593

43718,0,0,0,8594

43723,0,0,0,8595

43728,0,0,0,8596

43733,0,0,0,8597

43738,0,0,0,8598

43743,0,0,0,8599

43748,0,0,0,8600

43753,0,0,0,8601

43758,0,0,0,8602

43763,0,0,0,8603

43768,0,0,0,8604

43773,0,0,0,8605

43778,0,0,0,8606

43783,0,0,0,8607

43788,0,0,0,8608

43793,0,0,0,8609

43798,0,0,0,8610

43803,0,0,0,8611

43808,0,0,0,8612

43813,0,0,0,8613

43818,0,0,0,8614

43823,0,0,0,8615

43828,0,0,0,8616

43833,0,0,0,8617

43838,0,0,0,8618

43843,0,0,0,8619

43848,0,0,0,8620

43853,0,0,0,8621

43858,0,0,0,8622

43863,0,0,0,8623

43868,0,0,0,8624

43873,0,0,0,8625

43878,0,0,0,8626

43883,0,0,0,8627

43888,0,0,0,8628

43893,0,0,0,8629

43898,0,0,0,8630

43903,0,0,0,8631

43908,0,0,0,8632

43913,0,0,0,8633

43918,0,0,0,8634

43923,0,0,0,8635

43928,0,0,0,8636

43933,0,0,0,8637

43938,0,0,0,8638

43943,0,0,0,8639

43948,0,0,0,8640

43953,0,0,0,8641

43958,0,0,0,8642

43963,0,0,0,8643

43968,0,0,0,8644

43973,0,0,0,8645

43978,0,0,0,8646

43983,0,0,0,8647

43988,0,0,0,8648

43993,0,0,0,8649

43998,0,0,0,8650

44003,0,0,0,8651

44008,0,0,0,8652

44013,0,0,0,8653

44018,0,0,0,8654

44023,0,0,0,8655

44028,0,0,0,8656

44033,0,0,0,8657

44038,0,0,0,8658

44043,0,0,0,8659

44048,0,0,0,8660

44053,0,0,0,8661

44058,0,0,0,8662

44063,0,0,0,8663

44068,0,0,0,8664

44073,0,0,0,8665

44078,0,0,0,8666

44083,0,0,0,8667

44088,0,0,0,8668

44093,0,0,0,8669

44098,0,0,0,8670

44103,0,0,0,8671

44108,0,0,0,8672

44113,0,0,0,8673

44118,0,0,0,8674

44123,0,0,0,8675

44128,0,0,0,8676

44133,0,0,0,8677

44138,0,0,0,8678

44143,0,0,0,8679

44148,0,0,0,8680

