timestamp,left_encoder,right_encoder,left_shifter_position,right_shifter_position,low_left_hall,high_left_hall,low_right_hall,high_right_hall,queue_index

22947,0.44605,0.44605,0,0,0,0,0,0,4440

22952,0.44605,0.44605,0,0,0,0,0,0,4441

22957,0.44605,0.44605,0,0,0,0,0,0,4442

22962,0.44605,0.44605,0,0,0,0,0,0,4443

22967,0.44605,0.44605,0,0,0,0,0,0,4444

22972,0.44605,0.44605,0,0,0,0,0,0,4445

22977,0.44605,0.44605,0,0,0,0,0,0,4446

22982,0.44605,0.44605,0,0,0,0,0,0,4447

22987,0.44605,0.44605,0,0,0,0,0,0,4448

22992,0.44605,0.44605,0,0,0,0,0,0,4449

22997,0.44605,0.44605,0,0,0,0,0,0,4450

23002,0.44605,0.44605,0,0,0,0,0,0,4451

23007,0.44605,0.44605,0,0,0,0,0,0,4452

23012,0.44605,0.44605,0,0,0,0,0,0,4453

23017,0.44605,0.44605,0,0,0,0,0,0,4454

23022,0.44605,0.44605,0,0,0,0,0,0,4455

23027,0.44605,0.44605,0,0,0,0,0,0,4456

23032,0.44605,0.44605,0,0,0,0,0,0,4457

23037,0.44605,0.44605,0,0,0,0,0,0,4458

23042,0.44605,0.44605,0,0,0,0,0,0,4459

23047,0.44605,0.44605,0,0,0,0,0,0,4460

23052,0.44605,0.44605,0,0,0,0,0,0,4461

23057,0.44605,0.44605,0,0,0,0,0,0,4462

23062,0.44605,0.44605,0,0,0,0,0,0,4463

23067,0.44605,0.44605,0,0,0,0,0,0,4464

23072,0.44605,0.44605,0,0,0,0,0,0,4465

23077,0.44605,0.44605,0,0,0,0,0,0,4466

23082,0.44605,0.44605,0,0,0,0,0,0,4467

23087,0.44605,0.44605,0,0,0,0,0,0,4468

23092,0.44605,0.44605,0,0,0,0,0,0,4469

23097,0.44605,0.44605,0,0,0,0,0,0,4470

23102,0.44605,0.44605,0,0,0,0,0,0,4471

23107,0.44605,0.44605,0,0,0,0,0,0,4472

23112,0.44605,0.44605,0,0,0,0,0,0,4473

23117,0.44605,0.44605,0,0,0,0,0,0,4474

23122,0.44605,0.44605,0,0,0,0,0,0,4475

23127,0.44605,0.44605,0,0,0,0,0,0,4476

23132,0.44605,0.44605,0,0,0,0,0,0,4477

23137,0.44605,0.44605,0,0,0,0,0,0,4478

23142,0.44605,0.44605,0,0,0,0,0,0,4479

23147,0.44605,0.44605,0,0,0,0,0,0,4480

23152,0.44605,0.44605,0,0,0,0,0,0,4481

23157,0.44605,0.44605,0,0,0,0,0,0,4482

23162,0.44605,0.44605,0,0,0,0,0,0,4483

23167,0.44605,0.44605,0,0,0,0,0,0,4484

23172,0.44605,0.44605,0,0,0,0,0,0,4485

23177,0.44605,0.44605,0,0,0,0,0,0,4486

23182,0.44605,0.44605,0,0,0,0,0,0,4487

23187,0.44605,0.44605,0,0,0,0,0,0,4488

23192,0.44605,0.44605,0,0,0,0,0,0,4489

23197,0.44605,0.44605,0,0,0,0,0,0,4490

23202,0.44605,0.44605,0,0,0,0,0,0,4491

23207,0.44605,0.44605,0,0,0,0,0,0,4492

23212,0.44605,0.44605,0,0,0,0,0,0,4493

23217,0.44605,0.44605,0,0,0,0,0,0,4494

23222,0.44605,0.44605,0,0,0,0,0,0,4495

23227,0.44605,0.44605,0,0,0,0,0,0,4496

23232,0.44605,0.44605,0,0,0,0,0,0,4497

23237,0.44605,0.44605,0,0,0,0,0,0,4498

23242,0.44605,0.44605,0,0,0,0,0,0,4499

23247,0.44605,0.44605,0,0,0,0,0,0,4500

23252,0.44605,0.44605,0,0,0,0,0,0,4501

23257,0.44605,0.44605,0,0,0,0,0,0,4502

23262,0.44605,0.44605,0,0,0,0,0,0,4503

23267,0.44605,0.44605,0,0,0,0,0,0,4504

23272,0.44605,0.44605,0,0,0,0,0,0,4505

23277,0.44605,0.44605,0,0,0,0,0,0,4506

23282,0.44605,0.44605,0,0,0,0,0,0,4507

23287,0.44605,0.44605,0,0,0,0,0,0,4508

23292,0.44605,0.44605,0,0,0,0,0,0,4509

23297,0.44605,0.44605,0,0,0,0,0,0,4510

23302,0.44605,0.44605,0,0,0,0,0,0,4511

23307,0.44605,0.44605,0,0,0,0,0,0,4512

23312,0.44605,0.44605,0,0,0,0,0,0,4513

23317,0.44605,0.44605,0,0,0,0,0,0,4514

23322,0.44605,0.44605,0,0,0,0,0,0,4515

23327,0.44605,0.44605,0,0,0,0,0,0,4516

23332,0.44605,0.44605,0,0,0,0,0,0,4517

23337,0.44605,0.44605,0,0,0,0,0,0,4518

23342,0.44605,0.44605,0,0,0,0,0,0,4519

23347,0.44605,0.44605,0,0,0,0,0,0,4520

23352,0.44605,0.44605,0,0,0,0,0,0,4521

23357,0.44605,0.44605,0,0,0,0,0,0,4522

23362,0.44605,0.44605,0,0,0,0,0,0,4523

23367,0.44605,0.44605,0,0,0,0,0,0,4524

23372,0.44605,0.44605,0,0,0,0,0,0,4525

23377,0.44605,0.44605,0,0,0,0,0,0,4526

23382,0.44605,0.44605,0,0,0,0,0,0,4527

23387,0.44605,0.44605,0,0,0,0,0,0,4528

23392,0.44605,0.44605,0,0,0,0,0,0,4529

23397,0.44605,0.44605,0,0,0,0,0,0,4530

23402,0.44605,0.44605,0,0,0,0,0,0,4531

23407,0.44605,0.44605,0,0,0,0,0,0,4532

23412,0.44605,0.44605,0,0,0,0,0,0,4533

23417,0.44605,0.44605,0,0,0,0,0,0,4534

23422,0.44605,0.44605,0,0,0,0,0,0,4535

23427,0.44605,0.44605,0,0,0,0,0,0,4536

23432,0.44605,0.44605,0,0,0,0,0,0,4537

23437,0.44605,0.44605,0,0,0,0,0,0,4538

23442,0.44605,0.44605,0,0,0,0,0,0,4539

23447,0.44605,0.44605,0,0,0,0,0,0,4540

23452,0.44605,0.44605,0,0,0,0,0,0,4541

23457,0.44605,0.44605,0,0,0,0,0,0,4542

23462,0.44605,0.44605,0,0,0,0,0,0,4543

23467,0.44605,0.44605,0,0,0,0,0,0,4544

23472,0.44605,0.44605,0,0,0,0,0,0,4545

23477,0.44605,0.44605,0,0,0,0,0,0,4546

23482,0.44605,0.44605,0,0,0,0,0,0,4547

23487,0.44605,0.44605,0,0,0,0,0,0,4548

23492,0.44605,0.44605,0,0,0,0,0,0,4549

23497,0.44605,0.44605,0,0,0,0,0,0,4550

23502,0.44605,0.44605,0,0,0,0,0,0,4551

23507,0.44605,0.44605,0,0,0,0,0,0,4552

23512,0.44605,0.44605,0,0,0,0,0,0,4553

23517,0.44605,0.44605,0,0,0,0,0,0,4554

23522,0.44605,0.44605,0,0,0,0,0,0,4555

23527,0.44605,0.44605,0,0,0,0,0,0,4556

23532,0.44605,0.44605,0,0,0,0,0,0,4557

23537,0.44605,0.44605,0,0,0,0,0,0,4558

23542,0.44605,0.44605,0,0,0,0,0,0,4559

23547,0.44605,0.44605,0,0,0,0,0,0,4560

23552,0.44605,0.44605,0,0,0,0,0,0,4561

23557,0.44605,0.44605,0,0,0,0,0,0,4562

23562,0.44605,0.44605,0,0,0,0,0,0,4563

23567,0.44605,0.44605,0,0,0,0,0,0,4564

23572,0.44605,0.44605,0,0,0,0,0,0,4565

23577,0.44605,0.44605,0,0,0,0,0,0,4566

23582,0.44605,0.44605,0,0,0,0,0,0,4567

23587,0.44605,0.44605,0,0,0,0,0,0,4568

23592,0.44605,0.44605,0,0,0,0,0,0,4569

23597,0.44605,0.44605,0,0,0,0,0,0,4570

23602,0.44605,0.44605,0,0,0,0,0,0,4571

23607,0.44605,0.44605,0,0,0,0,0,0,4572

23612,0.44605,0.44605,0,0,0,0,0,0,4573

23617,0.44605,0.44605,0,0,0,0,0,0,4574

23622,0.44605,0.44605,0,0,0,0,0,0,4575

23627,0.44605,0.44605,0,0,0,0,0,0,4576

23632,0.44605,0.44605,0,0,0,0,0,0,4577

23637,0.44605,0.44605,0,0,0,0,0,0,4578

23642,0.44605,0.44605,0,0,0,0,0,0,4579

23647,0.44605,0.44605,0,0,0,0,0,0,4580

23652,0.44605,0.44605,0,0,0,0,0,0,4581

23657,0.44605,0.44605,0,0,0,0,0,0,4582

23662,0.44605,0.44605,0,0,0,0,0,0,4583

23667,0.44605,0.44605,0,0,0,0,0,0,4584

23672,0.44605,0.44605,0,0,0,0,0,0,4585

23677,0.44605,0.44605,0,0,0,0,0,0,4586

23682,0.44605,0.44605,0,0,0,0,0,0,4587

23687,0.44605,0.44605,0,0,0,0,0,0,4588

23692,0.44605,0.44605,0,0,0,0,0,0,4589

23697,0.44605,0.44605,0,0,0,0,0,0,4590

23702,0.44605,0.44605,0,0,0,0,0,0,4591

23707,0.44605,0.44605,0,0,0,0,0,0,4592

23712,0.44605,0.44605,0,0,0,0,0,0,4593

23717,0.44605,0.44605,0,0,0,0,0,0,4594

23722,0.44605,0.44605,0,0,0,0,0,0,4595

23727,0.44605,0.44605,0,0,0,0,0,0,4596

23732,0.44605,0.44605,0,0,0,0,0,0,4597

23737,0.44605,0.44605,0,0,0,0,0,0,4598

23742,0.44605,0.44605,0,0,0,0,0,0,4599

23747,0.44605,0.44605,0,0,0,0,0,0,4600

23752,0.44605,0.44605,0,0,0,0,0,0,4601

23757,0.44605,0.44605,0,0,0,0,0,0,4602

23762,0.44605,0.44605,0,0,0,0,0,0,4603

23767,0.44605,0.44605,0,0,0,0,0,0,4604

23772,0.44605,0.44605,0,0,0,0,0,0,4605

23777,0.44605,0.44605,0,0,0,0,0,0,4606

23782,0.44605,0.44605,0,0,0,0,0,0,4607

23787,0.44605,0.44605,0,0,0,0,0,0,4608

23792,0.44605,0.44605,0,0,0,0,0,0,4609

23797,0.44605,0.44605,0,0,0,0,0,0,4610

23802,0.44605,0.44605,0,0,0,0,0,0,4611

23807,0.44605,0.44605,0,0,0,0,0,0,4612

23812,0.44605,0.44605,0,0,0,0,0,0,4613

23817,0.44605,0.44605,0,0,0,0,0,0,4614

23822,0.44605,0.44605,0,0,0,0,0,0,4615

23827,0.44605,0.44605,0,0,0,0,0,0,4616

23832,0.44605,0.44605,0,0,0,0,0,0,4617

23837,0.44605,0.44605,0,0,0,0,0,0,4618

23842,0.44605,0.44605,0,0,0,0,0,0,4619

23847,0.44605,0.44605,0,0,0,0,0,0,4620

23852,0.44605,0.44605,0,0,0,0,0,0,4621

23857,0.44605,0.44605,0,0,0,0,0,0,4622

23862,0.44605,0.44605,0,0,0,0,0,0,4623

23867,0.44605,0.44605,0,0,0,0,0,0,4624

23872,0.44605,0.44605,0,0,0,0,0,0,4625

23877,0.44605,0.44605,0,0,0,0,0,0,4626

23882,0.44605,0.44605,0,0,0,0,0,0,4627

23887,0.44605,0.44605,0,0,0,0,0,0,4628

23892,0.44605,0.44605,0,0,0,0,0,0,4629

23897,0.44605,0.44605,0,0,0,0,0,0,4630

23902,0.44605,0.44605,0,0,0,0,0,0,4631

23907,0.44605,0.44605,0,0,0,0,0,0,4632

23912,0.44605,0.44605,0,0,0,0,0,0,4633

23917,0.44605,0.44605,0,0,0,0,0,0,4634

23922,0.44605,0.44605,0,0,0,0,0,0,4635

23927,0.44605,0.44605,0,0,0,0,0,0,4636

23932,0.44605,0.44605,0,0,0,0,0,0,4637

23937,0.44605,0.44605,0,0,0,0,0,0,4638

23942,0.44605,0.44605,0,0,0,0,0,0,4639

23947,0.44605,0.44605,0,0,0,0,0,0,4640

23952,0.44605,0.44605,0,0,0,0,0,0,4641

23957,0.44605,0.44605,0,0,0,0,0,0,4642

23962,0.44605,0.44605,0,0,0,0,0,0,4643

23967,0.44605,0.44605,0,0,0,0,0,0,4644

23972,0.44605,0.44605,0,0,0,0,0,0,4645

23977,0.44605,0.44605,0,0,0,0,0,0,4646

23982,0.44605,0.44605,0,0,0,0,0,0,4647

23987,0.44605,0.44605,0,0,0,0,0,0,4648

23992,0.44605,0.44605,0,0,0,0,0,0,4649

23997,0.44605,0.44605,0,0,0,0,0,0,4650

24002,0.44605,0.44605,0,0,0,0,0,0,4651

24007,0.44605,0.44605,0,0,0,0,0,0,4652

24012,0.44605,0.44605,0,0,0,0,0,0,4653

24017,0.44605,0.44605,0,0,0,0,0,0,4654

24022,0.44605,0.44605,0,0,0,0,0,0,4655

24027,0.44605,0.44605,0,0,0,0,0,0,4656

24032,0.44605,0.44605,0,0,0,0,0,0,4657

24037,0.44605,0.44605,0,0,0,0,0,0,4658

24042,0.44605,0.44605,0,0,0,0,0,0,4659

24047,0.44605,0.44605,0,0,0,0,0,0,4660

24052,0.44605,0.44605,0,0,0,0,0,0,4661

24057,0.44605,0.44605,0,0,0,0,0,0,4662

24062,0.44605,0.44605,0,0,0,0,0,0,4663

24067,0.44605,0.44605,0,0,0,0,0,0,4664

24072,0.44605,0.44605,0,0,0,0,0,0,4665

24077,0.44605,0.44605,0,0,0,0,0,0,4666

24082,0.44605,0.44605,0,0,0,0,0,0,4667

24087,0.44605,0.44605,0,0,0,0,0,0,4668

24092,0.44605,0.44605,0,0,0,0,0,0,4669

24097,0.44605,0.44605,0,0,0,0,0,0,4670

24102,0.44605,0.44605,0,0,0,0,0,0,4671

24107,0.44605,0.44605,0,0,0,0,0,0,4672

24112,0.44605,0.44605,0,0,0,0,0,0,4673

24117,0.44605,0.44605,0,0,0,0,0,0,4674

24122,0.44605,0.44605,0,0,0,0,0,0,4675

24127,0.44605,0.44605,0,0,0,0,0,0,4676

24132,0.44605,0.44605,0,0,0,0,0,0,4677

24137,0.44605,0.44605,0,0,0,0,0,0,4678

24142,0.44605,0.44605,0,0,0,0,0,0,4679

24147,0.44605,0.44605,0,0,0,0,0,0,4680

24152,0.44605,0.44605,0,0,0,0,0,0,4681

24157,0.44605,0.44605,0,0,0,0,0,0,4682

24162,0.44605,0.44605,0,0,0,0,0,0,4683

24167,0.44605,0.44605,0,0,0,0,0,0,4684

24172,0.44605,0.44605,0,0,0,0,0,0,4685

24177,0.44605,0.44605,0,0,0,0,0,0,4686

24182,0.44605,0.44605,0,0,0,0,0,0,4687

24187,0.44605,0.44605,0,0,0,0,0,0,4688

24192,0.44605,0.44605,0,0,0,0,0,0,4689

24197,0.44605,0.44605,0,0,0,0,0,0,4690

24202,0.44605,0.44605,0,0,0,0,0,0,4691

24207,0.44605,0.44605,0,0,0,0,0,0,4692

24212,0.44605,0.44605,0,0,0,0,0,0,4693

24217,0.44605,0.44605,0,0,0,0,0,0,4694

24222,0.44605,0.44605,0,0,0,0,0,0,4695

24227,0.44605,0.44605,0,0,0,0,0,0,4696

24232,0.44605,0.44605,0,0,0,0,0,0,4697

24237,0.44605,0.44605,0,0,0,0,0,0,4698

24242,0.44605,0.44605,0,0,0,0,0,0,4699

24247,0.44605,0.44605,0,0,0,0,0,0,4700

24252,0.44605,0.44605,0,0,0,0,0,0,4701

24257,0.44605,0.44605,0,0,0,0,0,0,4702

24262,0.44605,0.44605,0,0,0,0,0,0,4703

24267,0.44605,0.44605,0,0,0,0,0,0,4704

24272,0.44605,0.44605,0,0,0,0,0,0,4705

24277,0.44605,0.44605,0,0,0,0,0,0,4706

24282,0.44605,0.44605,0,0,0,0,0,0,4707

24287,0.44605,0.44605,0,0,0,0,0,0,4708

24292,0.44605,0.44605,0,0,0,0,0,0,4709

24297,0.44605,0.44605,0,0,0,0,0,0,4710

24302,0.44605,0.44605,0,0,0,0,0,0,4711

24307,0.44605,0.44605,0,0,0,0,0,0,4712

24312,0.44605,0.44605,0,0,0,0,0,0,4713

24317,0.44605,0.44605,0,0,0,0,0,0,4714

24322,0.44605,0.44605,0,0,0,0,0,0,4715

24327,0.44605,0.44605,0,0,0,0,0,0,4716

24332,0.44605,0.44605,0,0,0,0,0,0,4717

24337,0.44605,0.44605,0,0,0,0,0,0,4718

24342,0.44605,0.44605,0,0,0,0,0,0,4719

24347,0.44605,0.44605,0,0,0,0,0,0,4720

24352,0.44605,0.44605,0,0,0,0,0,0,4721

24357,0.44605,0.44605,0,0,0,0,0,0,4722

24362,0.44605,0.44605,0,0,0,0,0,0,4723

24367,0.44605,0.44605,0,0,0,0,0,0,4724

24372,0.44605,0.44605,0,0,0,0,0,0,4725

24377,0.44605,0.44605,0,0,0,0,0,0,4726

24382,0.44605,0.44605,0,0,0,0,0,0,4727

24387,0.44605,0.44605,0,0,0,0,0,0,4728

24392,0.44605,0.44605,0,0,0,0,0,0,4729

24397,0.44605,0.44605,0,0,0,0,0,0,4730

24402,0.44605,0.44605,0,0,0,0,0,0,4731

24407,0.44605,0.44605,0,0,0,0,0,0,4732

24412,0.44605,0.44605,0,0,0,0,0,0,4733

24417,0.44605,0.44605,0,0,0,0,0,0,4734

24422,0.44605,0.44605,0,0,0,0,0,0,4735

24427,0.44605,0.44605,0,0,0,0,0,0,4736

24432,0.44605,0.44605,0,0,0,0,0,0,4737

24437,0.44605,0.44605,0,0,0,0,0,0,4738

24442,0.44605,0.44605,0,0,0,0,0,0,4739

24447,0.44605,0.44605,0,0,0,0,0,0,4740

24452,0.44605,0.44605,0,0,0,0,0,0,4741

24457,0.44605,0.44605,0,0,0,0,0,0,4742

24462,0.44605,0.44605,0,0,0,0,0,0,4743

24467,0.44605,0.44605,0,0,0,0,0,0,4744

24472,0.44605,0.44605,0,0,0,0,0,0,4745

24477,0.44605,0.44605,0,0,0,0,0,0,4746

24482,0.44605,0.44605,0,0,0,0,0,0,4747

24487,0.44605,0.44605,0,0,0,0,0,0,4748

24492,0.44605,0.44605,0,0,0,0,0,0,4749

24497,0.44605,0.44605,0,0,0,0,0,0,4750

24502,0.44605,0.44605,0,0,0,0,0,0,4751

24507,0.44605,0.44605,0,0,0,0,0,0,4752

24512,0.44605,0.44605,0,0,0,0,0,0,4753

24517,0.44605,0.44605,0,0,0,0,0,0,4754

24522,0.44605,0.44605,0,0,0,0,0,0,4755

24527,0.44605,0.44605,0,0,0,0,0,0,4756

24532,0.44605,0.44605,0,0,0,0,0,0,4757

24537,0.44605,0.44605,0,0,0,0,0,0,4758

24542,0.44605,0.44605,0,0,0,0,0,0,4759

24547,0.44605,0.44605,0,0,0,0,0,0,4760

24552,0.44605,0.44605,0,0,0,0,0,0,4761

24557,0.44605,0.44605,0,0,0,0,0,0,4762

24562,0.44605,0.44605,0,0,0,0,0,0,4763

24567,0.44605,0.44605,0,0,0,0,0,0,4764

24572,0.44605,0.44605,0,0,0,0,0,0,4765

24577,0.44605,0.44605,0,0,0,0,0,0,4766

24582,0.44605,0.44605,0,0,0,0,0,0,4767

24587,0.44605,0.44605,0,0,0,0,0,0,4768

24592,0.44605,0.44605,0,0,0,0,0,0,4769

24597,0.44605,0.44605,0,0,0,0,0,0,4770

24602,0.44605,0.44605,0,0,0,0,0,0,4771

24607,0.44605,0.44605,0,0,0,0,0,0,4772

24612,0.44605,0.44605,0,0,0,0,0,0,4773

24617,0.44605,0.44605,0,0,0,0,0,0,4774

24622,0.44605,0.44605,0,0,0,0,0,0,4775

24627,0.44605,0.44605,0,0,0,0,0,0,4776

24632,0.44605,0.44605,0,0,0,0,0,0,4777

24637,0.44605,0.44605,0,0,0,0,0,0,4778

24642,0.44605,0.44605,0,0,0,0,0,0,4779

24647,0.44605,0.44605,0,0,0,0,0,0,4780

24652,0.44605,0.44605,0,0,0,0,0,0,4781

24657,0.44605,0.44605,0,0,0,0,0,0,4782

24662,0.44605,0.44605,0,0,0,0,0,0,4783

24667,0.44605,0.44605,0,0,0,0,0,0,4784

24672,0.44605,0.44605,0,0,0,0,0,0,4785

24677,0.44605,0.44605,0,0,0,0,0,0,4786

24682,0.44605,0.44605,0,0,0,0,0,0,4787

24687,0.44605,0.44605,0,0,0,0,0,0,4788

24692,0.44605,0.44605,0,0,0,0,0,0,4789

24697,0.44605,0.44605,0,0,0,0,0,0,4790

24702,0.44605,0.44605,0,0,0,0,0,0,4791

24707,0.44605,0.44605,0,0,0,0,0,0,4792

24712,0.44605,0.44605,0,0,0,0,0,0,4793

24717,0.44605,0.44605,0,0,0,0,0,0,4794

24722,0.44605,0.44605,0,0,0,0,0,0,4795

24727,0.44605,0.44605,0,0,0,0,0,0,4796

24732,0.44605,0.44605,0,0,0,0,0,0,4797

24737,0.44605,0.44605,0,0,0,0,0,0,4798

24742,0.44605,0.44605,0,0,0,0,0,0,4799

24747,0.44605,0.44605,0,0,0,0,0,0,4800

24752,0.44605,0.44605,0,0,0,0,0,0,4801

24757,0.44605,0.44605,0,0,0,0,0,0,4802

24762,0.44605,0.44605,0,0,0,0,0,0,4803

24767,0.44605,0.44605,0,0,0,0,0,0,4804

24772,0.44605,0.44605,0,0,0,0,0,0,4805

24777,0.44605,0.44605,0,0,0,0,0,0,4806

24782,0.44605,0.44605,0,0,0,0,0,0,4807

24787,0.44605,0.44605,0,0,0,0,0,0,4808

24792,0.44605,0.44605,0,0,0,0,0,0,4809

24797,0.44605,0.44605,0,0,0,0,0,0,4810

24802,0.44605,0.44605,0,0,0,0,0,0,4811

24807,0.44605,0.44605,0,0,0,0,0,0,4812

24812,0.44605,0.44605,0,0,0,0,0,0,4813

24817,0.44605,0.44605,0,0,0,0,0,0,4814

24822,0.44605,0.44605,0,0,0,0,0,0,4815

24827,0.44605,0.44605,0,0,0,0,0,0,4816

24832,0.44605,0.44605,0,0,0,0,0,0,4817

24837,0.44605,0.44605,0,0,0,0,0,0,4818

24842,0.44605,0.44605,0,0,0,0,0,0,4819

24847,0.44605,0.44605,0,0,0,0,0,0,4820

24852,0.44605,0.44605,0,0,0,0,0,0,4821

24857,0.44605,0.44605,0,0,0,0,0,0,4822

24862,0.44605,0.44605,0,0,0,0,0,0,4823

24867,0.44605,0.44605,0,0,0,0,0,0,4824

24872,0.44605,0.44605,0,0,0,0,0,0,4825

24877,0.44605,0.44605,0,0,0,0,0,0,4826

24882,0.44605,0.44605,0,0,0,0,0,0,4827

24887,0.44605,0.44605,0,0,0,0,0,0,4828

24892,0.44605,0.44605,0,0,0,0,0,0,4829

24897,0.44605,0.44605,0,0,0,0,0,0,4830

24902,0.44605,0.44605,0,0,0,0,0,0,4831

24907,0.44605,0.44605,0,0,0,0,0,0,4832

24912,0.44605,0.44605,0,0,0,0,0,0,4833

24917,0.44605,0.44605,0,0,0,0,0,0,4834

24922,0.44605,0.44605,0,0,0,0,0,0,4835

24927,0.44605,0.44605,0,0,0,0,0,0,4836

24932,0.44605,0.44605,0,0,0,0,0,0,4837

24937,0.44605,0.44605,0,0,0,0,0,0,4838

24942,0.44605,0.44605,0,0,0,0,0,0,4839

24947,0.44605,0.44605,0,0,0,0,0,0,4840

24952,0.44605,0.44605,0,0,0,0,0,0,4841

24957,0.44605,0.44605,0,0,0,0,0,0,4842

24962,0.44605,0.44605,0,0,0,0,0,0,4843

24967,0.44605,0.44605,0,0,0,0,0,0,4844

24972,0.44605,0.44605,0,0,0,0,0,0,4845

24977,0.44605,0.44605,0,0,0,0,0,0,4846

24982,0.44605,0.44605,0,0,0,0,0,0,4847

24987,0.44605,0.44605,0,0,0,0,0,0,4848

24992,0.44605,0.44605,0,0,0,0,0,0,4849

24997,0.44605,0.44605,0,0,0,0,0,0,4850

25002,0.44605,0.44605,0,0,0,0,0,0,4851

25007,0.44605,0.44605,0,0,0,0,0,0,4852

25012,0.44605,0.44605,0,0,0,0,0,0,4853

25017,0.44605,0.44605,0,0,0,0,0,0,4854

25022,0.44605,0.44605,0,0,0,0,0,0,4855

25027,0.44605,0.44605,0,0,0,0,0,0,4856

25032,0.44605,0.44605,0,0,0,0,0,0,4857

25037,0.44605,0.44605,0,0,0,0,0,0,4858

25042,0.44605,0.44605,0,0,0,0,0,0,4859

25047,0.44605,0.44605,0,0,0,0,0,0,4860

25052,0.44605,0.44605,0,0,0,0,0,0,4861

25057,0.44605,0.44605,0,0,0,0,0,0,4862

25062,0.44605,0.44605,0,0,0,0,0,0,4863

25067,0.44605,0.44605,0,0,0,0,0,0,4864

25072,0.44605,0.44605,0,0,0,0,0,0,4865

25077,0.44605,0.44605,0,0,0,0,0,0,4866

25082,0.44605,0.44605,0,0,0,0,0,0,4867

25087,0.44605,0.44605,0,0,0,0,0,0,4868

25092,0.44605,0.44605,0,0,0,0,0,0,4869

25097,0.44605,0.44605,0,0,0,0,0,0,4870

25102,0.44605,0.44605,0,0,0,0,0,0,4871

25107,0.44605,0.44605,0,0,0,0,0,0,4872

25112,0.44605,0.44605,0,0,0,0,0,0,4873

25117,0.44605,0.44605,0,0,0,0,0,0,4874

25122,0.44605,0.44605,0,0,0,0,0,0,4875

25127,0.44605,0.44605,0,0,0,0,0,0,4876

25132,0.44605,0.44605,0,0,0,0,0,0,4877

25137,0.44605,0.44605,0,0,0,0,0,0,4878

25142,0.44605,0.44605,0,0,0,0,0,0,4879

25147,0.44605,0.44605,0,0,0,0,0,0,4880

25152,0.44605,0.44605,0,0,0,0,0,0,4881

25157,0.44605,0.44605,0,0,0,0,0,0,4882

25162,0.44605,0.44605,0,0,0,0,0,0,4883

25167,0.44605,0.44605,0,0,0,0,0,0,4884

25172,0.44605,0.44605,0,0,0,0,0,0,4885

25177,0.44605,0.44605,0,0,0,0,0,0,4886

25182,0.44605,0.44605,0,0,0,0,0,0,4887

25187,0.44605,0.44605,0,0,0,0,0,0,4888

25192,0.44605,0.44605,0,0,0,0,0,0,4889

25197,0.44605,0.44605,0,0,0,0,0,0,4890

25202,0.44605,0.44605,0,0,0,0,0,0,4891

25207,0.44605,0.44605,0,0,0,0,0,0,4892

25212,0.44605,0.44605,0,0,0,0,0,0,4893

25217,0.44605,0.44605,0,0,0,0,0,0,4894

25222,0.44605,0.44605,0,0,0,0,0,0,4895

25227,0.44605,0.44605,0,0,0,0,0,0,4896

25232,0.44605,0.44605,0,0,0,0,0,0,4897

25237,0.44605,0.44605,0,0,0,0,0,0,4898

25242,0.44605,0.44605,0,0,0,0,0,0,4899

25247,0.44605,0.44605,0,0,0,0,0,0,4900

25252,0.44605,0.44605,0,0,0,0,0,0,4901

25257,0.44605,0.44605,0,0,0,0,0,0,4902

25262,0.44605,0.44605,0,0,0,0,0,0,4903

25267,0.44605,0.44605,0,0,0,0,0,0,4904

25272,0.44605,0.44605,0,0,0,0,0,0,4905

25277,0.44605,0.44605,0,0,0,0,0,0,4906

25282,0.44605,0.44605,0,0,0,0,0,0,4907

25287,0.44605,0.44605,0,0,0,0,0,0,4908

25292,0.44605,0.44605,0,0,0,0,0,0,4909

25297,0.44605,0.44605,0,0,0,0,0,0,4910

25302,0.44605,0.44605,0,0,0,0,0,0,4911

25307,0.44605,0.44605,0,0,0,0,0,0,4912

25312,0.44605,0.44605,0,0,0,0,0,0,4913

25317,0.44605,0.44605,0,0,0,0,0,0,4914

25322,0.44605,0.44605,0,0,0,0,0,0,4915

25327,0.44605,0.44605,0,0,0,0,0,0,4916

25332,0.44605,0.44605,0,0,0,0,0,0,4917

25337,0.44605,0.44605,0,0,0,0,0,0,4918

25342,0.44605,0.44605,0,0,0,0,0,0,4919

